STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/3/30,0,86,93,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/3/31,0.08,85,,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/1,0,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/2,0.08,78,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/3,2.36,81,91,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/4,0,82,92,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/5,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/6,,85,92,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/7,,83,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/8,0,84,90,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/9,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/11,,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/12,,85,92,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/13,,84,92,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/14,,85,94,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/15,,85,94,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/16,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/17,,80,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/18,0,84,93,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/19,0,83,92,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/20,0,80,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/21,,84,92,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/22,,86,92,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/23,1.57,78,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/24,2.13,83,92,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/25,0.24,79,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/26,0.04,80,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/27,0,83,90,70
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/28,,83,90,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/29,0.12,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/4/30,0,81,90,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/1,0.63,81,87,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/2,0,81,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/3,,84,90,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/4,,75,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/5,0.35,78,,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/6,0,77,84,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/7,0.67,81,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/8,0,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/9,0.94,81,,69
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/10,0.79,82,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/11,0,82,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/12,,85,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/13,0,83,91,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/14,,83,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/15,,76,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/16,1.1,80,,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/17,0,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/18,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/19,,83,89,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/20,,83,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/21,,82,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/22,0,82,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/23,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/24,,83,,68
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/25,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/26,,81,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/27,,82,90,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/28,,80,87,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/29,0,80,90,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/30,,80,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/5/31,,83,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/1,,85,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/2,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/3,0.04,81,88,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/4,0,82,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/5,0,83,89,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/6,0,82,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/7,0,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/8,,81,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/9,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/10,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/11,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/12,0.83,79,,70
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/13,0.04,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/14,0.39,78,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/15,0.83,82,88,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/16,0,80,87,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/17,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/18,0,82,87,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/19,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/20,,80,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/21,,79,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/22,,80,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/23,0,82,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/24,,77,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/25,0.63,79,83,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/26,0,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/27,0.08,75,78,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/28,0.16,76,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/29,0.28,78,82,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/6/30,0,78,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/1,0,77,81,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/2,,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/3,0.01,77,,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/4,0,78,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/5,,78,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/6,0.08,78,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/7,0.08,76,78,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/8,0.2,76,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/9,0.75,77,81,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/10,0,77,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/11,,78,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/12,,78,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/13,,76,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/14,,76,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/15,,76,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/16,,77,80,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/17,,77,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/18,0.04,76,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/19,0,76,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/20,,77,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/21,,77,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/22,,77,81,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/23,,74,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/27,,76,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/28,,74,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/29,,76,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/7/31,,78,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/1,,77,84,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/2,,75,,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/3,,76,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/4,,76,81,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/5,,75,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/6,0,76,85,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/7,,76,85,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/8,0.02,77,83,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/9,0,75,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/10,,76,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/11,0,74,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/12,,78,,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/13,,76,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/14,,76,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/15,0,76,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/16,,74,81,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/17,0,75,84,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/18,0,74,84,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/19,,77,,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/20,,77,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/21,,78,85,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/22,,76,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/23,,77,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/24,,78,87,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/25,,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/26,0,76,82,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/27,0,77,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/28,,76,83,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/29,,78,84,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/30,,79,85,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/8/31,,80,85,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/1,,80,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/2,,77,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/3,0,76,79,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/4,,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/5,,77,84,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/6,,78,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/7,,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/8,,78,85,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/9,,79,84,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/10,,78,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/11,0,77,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/12,,79,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/13,,78,85,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/22,,80,87,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/23,0,80,88,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/24,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/25,,80,87,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/26,,77,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/27,0,78,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/28,,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/29,,79,86,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/9/30,,80,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/1,0,81,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/2,,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/3,,78,88,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/4,,78,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/5,0.01,80,89,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/6,0,77,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/7,0.51,79,86,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/8,0.2,79,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/9,0,82,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/10,0,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/11,0.08,81,89,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/12,0.01,80,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/13,0,82,89,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/14,,78,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/15,0.28,80,,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/16,0,81,88,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/17,,79,83,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/18,,77,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/19,,81,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/20,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/21,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/22,,81,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/23,,83,88,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/24,,83,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/25,0.08,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/26,0,82,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/27,,81,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/28,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/29,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/30,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/10/31,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/1,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/2,0.75,79,86,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/3,0,82,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/4,,82,89,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/5,0,84,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/6,,82,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/7,,82,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/8,,83,90,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/9,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/10,0,81,88,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/11,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/12,0.02,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/13,0,83,90,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/14,,83,91,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/15,0,82,89,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/16,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/17,0,83,91,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/18,0,83,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/19,0,83,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/20,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/21,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/22,,83,91,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/23,,82,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/24,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/25,,83,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/26,,84,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/27,0.04,81,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/28,0,82,89,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/29,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/11/30,,83,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/1,,84,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/2,,82,92,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/3,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/4,,83,90,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/5,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/6,0.2,82,,69
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/7,0,78,88,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/8,0.12,78,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/9,0,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/10,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/11,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/12,,81,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/13,,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/14,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/15,,81,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/16,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/17,0.83,80,88,70
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/18,0,81,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/19,,82,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/20,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/21,,80,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/22,,86,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/23,,80,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/25,,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/26,,81,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/27,0,83,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/28,,83,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/29,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/30,,81,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990/12/31,,84,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/1,,79,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/2,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/3,,82,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/4,,83,89,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/5,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/6,,83,91,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/7,,83,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/8,,81,90,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/9,,84,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/10,,88,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/11,,84,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/12,,86,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/13,,84,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/14,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/15,,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/16,,84,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/17,,83,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/18,,87,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/19,,84,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/20,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/21,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/22,,84,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/23,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/24,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/25,,85,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/26,,82,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/27,,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/28,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/29,0.51,81,,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/30,0,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/1/31,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/1,,84,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/2,,85,90,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/3,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/4,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/5,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/6,,82,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/7,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/8,,81,89,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/9,,84,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/10,,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/11,,83,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/12,0,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/13,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/14,,84,,68
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/15,,81,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/16,,85,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/17,,81,,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/18,0,84,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/19,,85,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/20,0,82,90,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/21,,81,,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/22,0,85,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/23,,85,,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/2/26,,87,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/1,0.24,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/7,0,83,92,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/9,0,83,91,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/12,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/13,,84,94,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/14,,83,91,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/15,,81,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/17,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/18,,78,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/19,,82,88,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/20,,86,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/21,,84,,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/22,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/23,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/24,,88,94,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/25,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/26,,86,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/27,,84,93,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/28,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/29,,86,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/30,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/3/31,,88,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/4/1,,83,92,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/4/2,3.43,80,,70
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/4/3,3.46,82,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/4/4,0,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991/4/5,,83,,
