Date,Price,Open,High,Low,Vol.,Change %
2017/4/5,4.3,4.35,4.37,4.1788,,1.25%
2017/4/4,4.2471,4.35,4.375,4.23,,-0.34%
2017/4/3,4.2614,4.35,4.395,4.2075,,-0.13%
2017/3/31,4.267,4.35,4.425,4.2525,,-0.10%
2017/3/30,4.2713,4.3475,4.445,4.2975,,-0.60%
2017/3/29,4.2971,4.35,4.385,4.305,,-0.46%
2017/3/28,4.3171,4.35,4.4,4.265,,-0.20%
2017/3/27,4.3257,4.35,4.54,4.225,,-0.33%
2017/3/24,4.34,4.47,4.49,4.2225,,0.07%
2017/3/23,4.3371,4.47,4.56,4.3075,,-2.34%
2017/3/22,4.4411,4.5275,4.6025,4.4225,,-0.76%
2017/3/21,4.475,4.545,4.63,4.44,,0.31%
2017/3/20,4.461,4.545,4.665,4.47,,-1.09%
2017/3/17,4.51,4.615,4.625,4.4825,,0.08%
2017/3/16,4.5065,4.535,4.65,4.495,,-0.20%
2017/3/15,4.5155,4.595,4.625,4.465,,-1.41%
2017/3/14,4.58,4.615,4.645,4.505,,-0.11%
2017/3/13,4.585,4.615,4.6575,4.445,,0.80%
2017/3/10,4.5486,4.615,4.7175,4.5743,,-0.30%
2017/3/9,4.5624,4.615,4.6925,4.5325,,-0.20%
2017/3/8,4.5716,4.745,4.745,4.55,,-0.30%
2017/3/7,4.5854,4.745,4.775,4.535,,-2.34%
2017/3/6,4.6953,4.745,4.8,4.595,,-0.31%
2017/3/3,4.71,4.69,4.785,4.65,,-0.42%
2017/3/2,4.73,4.575,4.775,4.49,,0.42%
2017/3/1,4.71,4.695,4.7325,4.475,,0.43%
2017/2/28,4.69,4.5558,4.73,4.49,,1.74%
2017/2/27,4.61,4.575,4.68,4.49,,1.10%
2017/2/24,4.56,4.52,4.63,4.465,,1.09%
2017/2/23,4.511,4.565,4.61,4.42,,0.00%
2017/2/22,4.511,4.545,4.595,4.475,,1.00%
2017/2/21,4.4665,4.38,4.563,4.3775,,-1.40%
2017/2/20,4.53,4.485,4.5775,4.395,,0.22%
2017/2/17,4.52,4.38,4.555,4.335,,1.80%
2017/2/16,4.44,4.405,4.505,4.335,,1.11%
2017/2/15,4.3912,4.405,4.49,4.35,,0.20%
2017/2/14,4.3824,4.415,4.455,4.38,,-0.20%
2017/2/13,4.3912,4.375,4.455,4.3307,,-0.90%
2017/2/10,4.4312,4.375,4.4654,4.335,,-0.42%
2017/2/9,4.45,4.45,4.4658,4.355,,0.42%
2017/2/8,4.4312,4.385,4.4604,4.315,,2.37%
2017/2/7,4.3285,4.4175,4.44,4.305,,-0.20%
2017/2/6,4.3371,4.27,4.42,4.26,,-0.98%
2017/2/3,4.38,4.3875,4.405,4.27,,0.11%
2017/2/2,4.375,4.3575,4.42,4.27,,0.69%
2017/2/1,4.345,4.28,4.385,4.27,,-0.02%
2017/1/31,4.3457,4.3413,4.3875,4.26,,0.70%
